Id,Date,Town,URI,AveragePrice,HousesSold
WalthamForest2006-11-01T00:00Z,2006-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,220037,502.0
WalthamForest2006-12-01T00:00Z,2006-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,222776,436.0
WalthamForest2007-01-01T00:00Z,2007-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,225087,349.0
WalthamForest2007-02-01T00:00Z,2007-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,228926,368.0
WalthamForest2007-03-01T00:00Z,2007-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,228273,438.0
WalthamForest2007-04-01T00:00Z,2007-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,230686,358.0
WalthamForest2007-05-01T00:00Z,2007-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,232135,400.0
WalthamForest2007-06-01T00:00Z,2007-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,235926,467.0
WalthamForest2007-07-01T00:00Z,2007-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,239500,429.0
WalthamForest2007-08-01T00:00Z,2007-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,242899,523.0
WalthamForest2007-09-01T00:00Z,2007-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,246078,408.0
WalthamForest2007-10-01T00:00Z,2007-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,243918,426.0
WalthamForest2007-11-01T00:00Z,2007-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,244998,375.0
WalthamForest2007-12-01T00:00Z,2007-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,245782,284.0
WalthamForest2008-01-01T00:00Z,2008-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,249909,247.0
WalthamForest2008-02-01T00:00Z,2008-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,247972,245.0
WalthamForest2008-03-01T00:00Z,2008-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,245837,228.0
WalthamForest2008-04-01T00:00Z,2008-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,241305,273.0
WalthamForest2008-05-01T00:00Z,2008-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,239640,223.0
WalthamForest2008-06-01T00:00Z,2008-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,237698,216.0
WalthamForest2008-07-01T00:00Z,2008-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,235584,202.0
WalthamForest2008-08-01T00:00Z,2008-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,231836,191.0
WalthamForest2008-09-01T00:00Z,2008-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,225870,161.0
WalthamForest2008-10-01T00:00Z,2008-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,217345,170.0
WalthamForest2008-11-01T00:00Z,2008-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,212138,110.0
WalthamForest2008-12-01T00:00Z,2008-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,209504,124.0
WalthamForest2009-01-01T00:00Z,2009-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,210847,110.0
WalthamForest2009-02-01T00:00Z,2009-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,207677,97.0
WalthamForest2009-03-01T00:00Z,2009-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,203666,115.0
WalthamForest2009-04-01T00:00Z,2009-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,198869,103.0
WalthamForest2009-05-01T00:00Z,2009-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,196298,127.0
WalthamForest2009-06-01T00:00Z,2009-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,196354,154.0
WalthamForest2009-07-01T00:00Z,2009-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,198089,216.0
WalthamForest2009-08-01T00:00Z,2009-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,202191,191.0
WalthamForest2009-09-01T00:00Z,2009-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,207632,191.0
WalthamForest2009-10-01T00:00Z,2009-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,210786,243.0
WalthamForest2009-11-01T00:00Z,2009-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,213323,201.0
WalthamForest2009-12-01T00:00Z,2009-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,213488,223.0
WalthamForest2010-01-01T00:00Z,2010-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,214784,139.0
WalthamForest2010-02-01T00:00Z,2010-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,219368,171.0
WalthamForest2010-03-01T00:00Z,2010-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,222308,180.0
WalthamForest2010-04-01T00:00Z,2010-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,225011,160.0
WalthamForest2010-05-01T00:00Z,2010-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,223346,150.0
WalthamForest2010-06-01T00:00Z,2010-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,220083,232.0
WalthamForest2010-07-01T00:00Z,2010-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,222931,225.0
WalthamForest2010-08-01T00:00Z,2010-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,222520,209.0
WalthamForest2010-09-01T00:00Z,2010-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,227125,192.0
WalthamForest2010-10-01T00:00Z,2010-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,224120,212.0
WalthamForest2010-11-01T00:00Z,2010-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,223285,188.0
WalthamForest2010-12-01T00:00Z,2010-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,220346,184.0
WalthamForest2011-01-01T00:00Z,2011-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,217838,161.0
WalthamForest2011-02-01T00:00Z,2011-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,218775,163.0
WalthamForest2011-03-01T00:00Z,2011-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,216578,192.0
WalthamForest2011-04-01T00:00Z,2011-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,218535,153.0
WalthamForest2011-05-01T00:00Z,2011-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,219335,160.0
WalthamForest2011-06-01T00:00Z,2011-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,219149,193.0
WalthamForest2011-07-01T00:00Z,2011-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,221138,201.0
WalthamForest2011-08-01T00:00Z,2011-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,219626,243.0
WalthamForest2011-09-01T00:00Z,2011-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,224327,214.0
WalthamForest2011-10-01T00:00Z,2011-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,224940,212.0
WalthamForest2011-11-01T00:00Z,2011-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,225477,206.0
WalthamForest2011-12-01T00:00Z,2011-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,225147,219.0
WalthamForest2012-01-01T00:00Z,2012-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,224074,162.0
WalthamForest2012-02-01T00:00Z,2012-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,225214,161.0
WalthamForest2012-03-01T00:00Z,2012-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,224065,248.0
WalthamForest2012-04-01T00:00Z,2012-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,225589,125.0
WalthamForest2012-05-01T00:00Z,2012-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,228914,159.0
WalthamForest2012-06-01T00:00Z,2012-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,232595,203.0
WalthamForest2012-07-01T00:00Z,2012-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,236796,199.0
WalthamForest2012-08-01T00:00Z,2012-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,236018,240.0
WalthamForest2012-09-01T00:00Z,2012-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,235161,179.0
WalthamForest2012-10-01T00:00Z,2012-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,231512,208.0
WalthamForest2012-11-01T00:00Z,2012-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,231968,234.0
WalthamForest2012-12-01T00:00Z,2012-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,236814,207.0
WalthamForest2013-01-01T00:00Z,2013-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,236856,170.0
WalthamForest2013-02-01T00:00Z,2013-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,239893,188.0
WalthamForest2013-03-01T00:00Z,2013-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,239644,206.0
WalthamForest2013-04-01T00:00Z,2013-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,244410,188.0
WalthamForest2013-05-01T00:00Z,2013-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,250011,217.0
WalthamForest2013-06-01T00:00Z,2013-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,251846,197.0
WalthamForest2013-07-01T00:00Z,2013-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,256557,284.0
WalthamForest2013-08-01T00:00Z,2013-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,258568,295.0
WalthamForest2013-09-01T00:00Z,2013-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,264711,252.0
WalthamForest2013-10-01T00:00Z,2013-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,266435,300.0
WalthamForest2013-11-01T00:00Z,2013-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,269068,295.0
WalthamForest2013-12-01T00:00Z,2013-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,273184,313.0
WalthamForest2014-01-01T00:00Z,2014-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,279085,241.0
WalthamForest2014-02-01T00:00Z,2014-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,287032,265.0
WalthamForest2014-03-01T00:00Z,2014-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,290182,297.0
WalthamForest2014-04-01T00:00Z,2014-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,295647,262.0
WalthamForest2014-05-01T00:00Z,2014-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,301593,323.0
WalthamForest2014-06-01T00:00Z,2014-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,309114,304.0
WalthamForest2014-07-01T00:00Z,2014-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,321200,348.0
WalthamForest2014-08-01T00:00Z,2014-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,329447,326.0
WalthamForest2014-09-01T00:00Z,2014-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,340698,305.0
WalthamForest2014-10-01T00:00Z,2014-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,342013,334.0
WalthamForest2014-11-01T00:00Z,2014-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,341818,283.0
WalthamForest2014-12-01T00:00Z,2014-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,341382,278.0
WalthamForest2015-01-01T00:00Z,2015-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,338714,238.0
WalthamForest2015-02-01T00:00Z,2015-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,337205,233.0
WalthamForest2015-03-01T00:00Z,2015-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,335743,320.0
WalthamForest2015-04-01T00:00Z,2015-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,339615,293.0
WalthamForest2015-05-01T00:00Z,2015-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,342505,240.0
WalthamForest2015-06-01T00:00Z,2015-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,350958,283.0
WalthamForest2015-07-01T00:00Z,2015-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,355647,356.0
WalthamForest2015-08-01T00:00Z,2015-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,366329,321.0
WalthamForest2015-09-01T00:00Z,2015-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,371423,328.0
WalthamForest2015-10-01T00:00Z,2015-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,380366,298.0
WalthamForest2015-11-01T00:00Z,2015-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,385214,302.0
WalthamForest2015-12-01T00:00Z,2015-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,386441,282.0
WalthamForest2016-01-01T00:00Z,2016-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,391911,257.0
WalthamForest2016-02-01T00:00Z,2016-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,404347,254.0
WalthamForest2016-03-01T00:00Z,2016-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,411148,421.0
WalthamForest2016-04-01T00:00Z,2016-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,410743,162.0
WalthamForest2016-05-01T00:00Z,2016-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,403536,187.0
WalthamForest2016-06-01T00:00Z,2016-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,405638,229.0
WalthamForest2016-07-01T00:00Z,2016-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,413813,260.0
WalthamForest2016-08-01T00:00Z,2016-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,415579,284.0
WalthamForest2016-09-01T00:00Z,2016-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,416108,262.0
WalthamForest2016-10-01T00:00Z,2016-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,420220,283.0
WalthamForest2016-11-01T00:00Z,2016-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,430893,236.0
WalthamForest2016-12-01T00:00Z,2016-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,433857,239.0
WalthamForest2017-01-01T00:00Z,2017-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,435682,229.0
WalthamForest2017-02-01T00:00Z,2017-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,430742,216.0
WalthamForest2017-03-01T00:00Z,2017-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,437021,250.0
WalthamForest2017-04-01T00:00Z,2017-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,429417,177.0
WalthamForest2017-05-01T00:00Z,2017-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,432327,188.0
WalthamForest2017-06-01T00:00Z,2017-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,425961,260.0
WalthamForest2017-07-01T00:00Z,2017-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,435802,246.0
WalthamForest2017-08-01T00:00Z,2017-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,437935,258.0
WalthamForest2017-09-01T00:00Z,2017-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,444191,239.0
WalthamForest2017-10-01T00:00Z,2017-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,442340,274.0
WalthamForest2017-11-01T00:00Z,2017-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,440513,222.0
WalthamForest2017-12-01T00:00Z,2017-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,441468,234.0
WalthamForest2018-01-01T00:00Z,2018-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,446779,180.0
WalthamForest2018-02-01T00:00Z,2018-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,447479,190.0
WalthamForest2018-03-01T00:00Z,2018-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,441672,210.0
WalthamForest2018-04-01T00:00Z,2018-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,430972,173.0
WalthamForest2018-05-01T00:00Z,2018-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,430305,217.0
WalthamForest2018-06-01T00:00Z,2018-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,435316,239.0
WalthamForest2018-07-01T00:00Z,2018-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,444867,262.0
WalthamForest2018-08-01T00:00Z,2018-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,445652,304.0
WalthamForest2018-09-01T00:00Z,2018-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,447630,257.0
WalthamForest2018-10-01T00:00Z,2018-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,441611,252.0
WalthamForest2018-11-01T00:00Z,2018-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,438951,277.0
WalthamForest2018-12-01T00:00Z,2018-12-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,439079,253.0
WalthamForest2019-01-01T00:00Z,2019-01-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,435182,208.0
WalthamForest2019-02-01T00:00Z,2019-02-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,436468,156.0
WalthamForest2019-03-01T00:00Z,2019-03-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,429418,186.0
WalthamForest2019-04-01T00:00Z,2019-04-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,432420,164.0
WalthamForest2019-05-01T00:00Z,2019-05-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,425770,180.0
WalthamForest2019-06-01T00:00Z,2019-06-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,422441,270.0
WalthamForest2019-07-01T00:00Z,2019-07-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,418695,237.0
WalthamForest2019-08-01T00:00Z,2019-08-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,426489,226.0
WalthamForest2019-09-01T00:00Z,2019-09-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,431498,207.0
WalthamForest2019-10-01T00:00Z,2019-10-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,434610,203.0
WalthamForest2019-11-01T00:00Z,2019-11-01T00:00:00Z,Waltham Forest,https://www.wikidata.org/wiki/Q40608,435963,201.0
Wandsworth1995-01-01T00:00Z,1995-01-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,88559,403.0
Wandsworth1995-02-01T00:00Z,1995-02-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,88641,379.0
Wandsworth1995-03-01T00:00Z,1995-03-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,87125,513.0
Wandsworth1995-04-01T00:00Z,1995-04-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,87026,451.0
Wandsworth1995-05-01T00:00Z,1995-05-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,86518,517.0
Wandsworth1995-06-01T00:00Z,1995-06-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,88114,548.0
Wandsworth1995-07-01T00:00Z,1995-07-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,89831,503.0
Wandsworth1995-08-01T00:00Z,1995-08-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,90561,531.0
Wandsworth1995-09-01T00:00Z,1995-09-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,91374,451.0
Wandsworth1995-10-01T00:00Z,1995-10-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,90246,434.0
Wandsworth1995-11-01T00:00Z,1995-11-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,89476,386.0
Wandsworth1995-12-01T00:00Z,1995-12-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,88478,452.0
Wandsworth1996-01-01T00:00Z,1996-01-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,89092,384.0
Wandsworth1996-02-01T00:00Z,1996-02-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,89095,367.0
Wandsworth1996-03-01T00:00Z,1996-03-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,90461,481.0
Wandsworth1996-04-01T00:00Z,1996-04-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,90408,495.0
Wandsworth1996-05-01T00:00Z,1996-05-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,91533,605.0
Wandsworth1996-06-01T00:00Z,1996-06-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,92090,569.0
Wandsworth1996-07-01T00:00Z,1996-07-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,93215,744.0
Wandsworth1996-08-01T00:00Z,1996-08-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,95216,726.0
Wandsworth1996-09-01T00:00Z,1996-09-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,94932,669.0
Wandsworth1996-10-01T00:00Z,1996-10-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,94305,694.0
Wandsworth1996-11-01T00:00Z,1996-11-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,92964,688.0
Wandsworth1996-12-01T00:00Z,1996-12-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,93930,680.0
Wandsworth1997-01-01T00:00Z,1997-01-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,95748,617.0
Wandsworth1997-02-01T00:00Z,1997-02-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,98999,537.0
Wandsworth1997-03-01T00:00Z,1997-03-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,101248,631.0
Wandsworth1997-04-01T00:00Z,1997-04-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,103283,676.0
Wandsworth1997-05-01T00:00Z,1997-05-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,106244,790.0
Wandsworth1997-06-01T00:00Z,1997-06-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,109285,709.0
Wandsworth1997-07-01T00:00Z,1997-07-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,113114,802.0
Wandsworth1997-08-01T00:00Z,1997-08-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,112449,741.0
Wandsworth1997-09-01T00:00Z,1997-09-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,113410,765.0
Wandsworth1997-10-01T00:00Z,1997-10-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,112445,723.0
Wandsworth1997-11-01T00:00Z,1997-11-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,115121,614.0
Wandsworth1997-12-01T00:00Z,1997-12-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,115955,659.0
Wandsworth1998-01-01T00:00Z,1998-01-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,119265,494.0
Wandsworth1998-02-01T00:00Z,1998-02-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,119030,450.0
Wandsworth1998-03-01T00:00Z,1998-03-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,121700,558.0
Wandsworth1998-04-01T00:00Z,1998-04-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,124439,646.0
Wandsworth1998-05-01T00:00Z,1998-05-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,127832,643.0
Wandsworth1998-06-01T00:00Z,1998-06-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,126163,744.0
Wandsworth1998-07-01T00:00Z,1998-07-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,126028,794.0
Wandsworth1998-08-01T00:00Z,1998-08-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,126715,700.0
Wandsworth1998-09-01T00:00Z,1998-09-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,130163,644.0
Wandsworth1998-10-01T00:00Z,1998-10-01T00:00:00Z,Wandsworth,https://www.wikidata.org/wiki/Q210563,128482,657.0
